seniorcitizen,tenure,monthlycharges,gender_male,partner_yes,dependents_yes,phoneservice_yes,multiplelines_yes,internetservice_fiber_optic,internetservice_no,onlinesecurity_yes,onlinebackup_yes,deviceprotection_yes,techsupport_yes,streamingtv_yes,streamingmovies_yes,contract_one_year,contract_two_year,paperlessbilling_yes,paymentmethod_credit_card_(automatic),paymentmethod_electronic_check,paymentmethod_mailed_check,paymentmethod_credit_card
1,-0.38432293151270314,0.997001137880356,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,,1,0,0.0
0,0.2243481923252256,0.9903875138611715,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,,0,0,0.0
0,1.6040027396911973,-1.329341110867944,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,1.0
0,1.1170658406208545,-0.006616307030957384,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,,1,0,0.0
0,-0.7089475308929317,0.36540004404819515,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,0,1,0.0
0,-1.2364625048858033,0.5175133964894484,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,0,1,0.0
1,-1.155306355040746,0.3439057659858439,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,1,0,0.0
0,-0.059698332132474476,0.9540125817556541,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,,1,0,0.0
0,-0.6683694559704032,0.7770981392424573,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,,1,0,0.0
1,-0.7495256058154603,-0.8349727154338702,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,,0,1,0.0
0,-0.5466352312028174,-1.4814544633091975,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
0,-0.7089475308929317,-1.314460456824778,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
0,-1.2364625048858033,-0.663018490935062,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0
1,0.5083947167829257,-1.0168473759614558,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,1,0,0.0
0,1.3605342901560258,1.6815112238659968,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,,0,0,0.0
0,-0.14085448197753164,-0.529092604546567,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0.0
0,-0.14085448197753164,-1.4748408392900125,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0.0
0,-1.277040579808332,-1.491374899337975,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,-1.277040579808332,0.8465411914438989,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,,1,0,0.0
0,0.6301289415505114,-1.4847612753187902,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,,0,1,0.0
0,0.021457817712582688,1.2830403767101046,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,,1,0,0.0
0,1.52284658984614,1.653403321784461,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,,0,0,0.0
0,1.5634246647686687,0.8052060413239931,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,,0,0,1.0
0,0.7924412412406258,1.2598926926429572,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,,1,0,0.0
0,-1.155306355040746,-1.4963351173523636,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0.0
0,0.7924412412406258,1.3243755268300106,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,,0,0,0.0
0,1.52284658984614,1.5277444654199475,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,,0,1,0.0
0,1.1170658406208545,0.39681475813932365,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,,0,0,0.0
0,1.2388000653884401,-1.469880621275624,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0.0
0,-0.14085448197753164,0.3439057659858439,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,,0,0,0.0
0,0.9953316158532686,-1.5029487413715485,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,0.0
1,0.8735973910856829,0.29926380385634577,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0.0
0,1.3199562152334972,0.8200866953671593,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,,1,0,0.0
1,-0.8306817556605175,-0.7043536410549679,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,1,0,0.0
0,-0.4249010064352317,0.4596441863215802,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,,0,1,0.0
0,1.1170658406208545,-0.1686500955009882,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,,0,0,1.0
1,0.46781664186039706,1.4831025032904488,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,,0,0,1.0
1,1.3605342901560258,1.1606883323551833,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,,0,0,1.0
0,1.3605342901560258,-0.2711612677983547,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,,0,0,1.0
0,-0.8712598305830461,0.3786272920865652,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,1,0,0.0
0,-1.277040579808332,0.8845695295542125,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,,1,0,0.0
0,-0.4249010064352317,0.6663199369211094,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,,1,0,0.0
0,-1.1958844299632747,1.006921573909134,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,,1,0,0.0
0,-1.277040579808332,-0.9655917898127727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,1,0,0.0
1,0.021457817712582688,0.9771602658228015,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,,1,0,0.0
0,-0.7089475308929317,-1.4864146813235863,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,1,0,0.0
1,-0.8712598305830461,0.43484309624963674,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,,0,0,1.0
0,0.5489727917054542,0.4976725244318938,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,,0,0,0.0
0,-0.8712598305830461,0.26288887175082887,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0.0
0,-1.0335721302731604,-1.4616135912516428,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,-1.1147282801182177,0.9887341078563749,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,,0,0,0.0
0,-1.2364625048858033,-1.4847612753187902,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,1.2388000653884401,0.4877520884031165,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,,0,0,1.0
0,-0.7495256058154603,0.016531377036189978,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,,1,0,0.0
0,1.4822685149236117,-1.5161759894099185,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,,0,1,0.0
0,-0.4249010064352317,0.6398654408443698,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,,0,1,0.0
0,1.6040027396911973,-1.506255553381141,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,1.0
1,0.021457817712582688,0.6249847868012036,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,,0,0,1.0
0,-0.019120257209945892,-1.5095623653907335,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0.0
0,-0.5872133061253461,-1.0399950600286032,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,,0,0,1.0
1,1.6040027396911973,1.6153749836741476,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,,0,0,0.0
0,1.6040027396911973,1.405392421065026,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,,0,1,0.0
0,-0.5060571562802889,-1.506255553381141,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,0.9141754660082114,-1.4533465612276615,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
0,0.6301289415505114,-1.4880680873283825,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,0.0
1,0.26492626724775414,1.150767896326406,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,,1,0,0.0
1,-0.4249010064352317,1.0499101300338358,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,,1,0,0.0
0,-1.2364625048858033,-0.1967579975825242,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,,1,0,0.0
0,-1.155306355040746,-0.039684427126882055,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,,0,0,0.0
0,-0.30316678166764593,-1.4847612753187902,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1.0
0,-0.38432293151270314,0.8300071313959366,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,,0,0,0.0
0,0.95475354093074,-0.4282348382539969,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,,0,1,0.0
0,0.9953316158532686,-1.4897214933331788,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,0.0
0,0.7924412412406258,0.3455591719906405,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,,0,1,0.0
0,-0.18143255690006022,0.9060638076165632,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,,0,1,0.0
0,1.441690440001083,0.3902011341201386,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,,0,0,1.0
0,0.7518631663180971,0.7076550870410152,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,,0,1,0.0
0,1.6040027396911973,0.021491595050578394,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,,0,0,0.0
1,-1.1147282801182177,0.1752583534966283,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,0,1,0.0
0,1.4011123650785544,1.5310512774295397,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,,1,0,0.0
1,-0.7495256058154603,0.3091842398851231,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,1,0,0.0
1,0.5489727917054542,1.496329751328819,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,,1,0,0.0
0,1.52284658984614,1.2169041365182554,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,,1,0,0.0
0,-0.9524159804281033,-0.6464844308870997,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,,1,0,0.0
0,0.3866604920153399,-0.5092517324890125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,,1,0,0.0
1,0.8735973910856829,1.2086371064942742,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,,0,0,1.0
0,1.1576439155433829,-1.4682272152708278,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,,0,0,1.0
0,-0.18143255690006022,0.9011035896021748,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,,0,0,0.0
1,0.30550434217028277,1.2202109485278476,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,,1,0,0.0
0,0.5895508666279828,-0.16368987748659955,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,,0,0,1.0
1,-0.34374485659017456,0.4596441863215802,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,,1,0,0.0
0,0.5083947167829257,-1.3392615468967215,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
0,-1.1147282801182177,0.3505193900050289,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0.0
0,-1.074150205195689,-0.4629563643547177,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,,0,0,1.0
0,-1.277040579808332,0.171951541487036,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,0,1,0.0
0,1.6040027396911973,-1.3177672688343705,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,0.0
0,-1.0335721302731604,1.1722621743887571,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,,1,0,0.0
0,-1.277040579808332,-1.4946817113475674,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,1,0.0
0,0.9953316158532686,1.0780180321153716,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,,0,0,1.0
0,-0.059698332132474476,0.3488659840002328,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,,0,0,1.0
0,1.6040027396911973,1.703005501928348,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,,0,0,0.0
0,0.7518631663180971,-1.506255553381141,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0.0
0,-0.8306817556605175,-0.17030350150578458,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,,1,0,0.0
0,-1.0335721302731604,0.2860365558179757,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0.0
0,0.7518631663180971,-1.5012953353667524,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,1.0
0,0.7112850913955685,0.3554796080194178,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,,0,0,0.0
0,1.52284658984614,0.649785876873147,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,,0,0,0.0
0,-1.277040579808332,-0.6597116789254696,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0.0
0,-0.9524159804281033,0.13557660938151858,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,,0,0,1.0
0,1.6040027396911973,1.6732441938420157,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,,0,0,1.0
1,-0.5060571562802889,0.28768996182277234,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,,1,0,0.0
0,-0.9118379055055746,-0.13227516339547102,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,,0,1,0.0
1,-0.6277913810478746,-1.4649204032612353,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0.0
0,-1.1958844299632747,-1.4864146813235863,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,-1.1958844299632747,-0.04464464514127071,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,,1,0,0.0
1,0.7518631663180971,1.0862850621393527,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,,1,0,0.0
0,1.6040027396911973,0.6778937789546833,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,,0,0,1.0
0,-0.34374485659017456,-0.9655917898127727,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,,0,1,0.0
0,0.5083947167829257,-0.46460977035951406,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0.0
0,0.3866604920153399,-0.34556453801418524,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,1,0.0
0,-1.277040579808332,-0.2876953278463171,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,,1,0,0.0
0,1.0764877656983258,0.38028069809136134,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,,0,1,0.0
0,1.1982219904659115,1.3012278427628632,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,,1,0,0.0
0,-0.9929940553506318,-0.7109672650741528,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,0.0
1,1.5634246647686687,-0.4183144022252196,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,,0,0,0.0
0,0.67070701647304,1.463261631232894,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,,0,0,1.0
0,-0.8306817556605175,-1.051568902062177,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,,0,0,1.0
0,-1.277040579808332,-1.3541422009398876,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,-0.38432293151270314,-0.23809314770243006,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,,0,1,0.0
0,-1.277040579808332,-1.314460456824778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,-0.9929940553506318,-0.8746544595489799,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,,1,0,0.0
1,1.6040027396911973,0.6448256588587586,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,,0,0,1.0
0,0.5489727917054542,-1.0333814360094182,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,0,0,1.0
0,1.6040027396911973,1.6567101337940533,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,,0,0,1.0
0,1.6040027396911973,1.7410338400386611,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,,0,0,0.0
1,-1.2364625048858033,0.17856516550622056,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,1,0,0.0
0,-1.2364625048858033,0.3240648939282893,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,,1,0,0.0
0,-1.277040579808332,-1.4798010573044011,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0.0
1,-0.7089475308929317,0.3124910518947158,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,,1,0,0.0
0,-0.14085448197753164,0.9821204838371904,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,,0,0,1.0
0,1.1982219904659115,-0.5373596345705483,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,,0,0,0.0
0,-1.1147282801182177,-1.3442217649111103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.0
1,-1.2364625048858033,-1.512869177400326,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0.0
1,1.3199562152334972,1.3524834289115462,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,,0,0,1.0
0,-1.155306355040746,-1.5012953353667524,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,1.0
0,-1.1958844299632747,-1.491374899337975,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,0.26492626724775414,-0.4728768003834952,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,,0,0,1.0
0,-0.790103680737989,-0.47618361239308776,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,,0,1,0.0
0,-1.1958844299632747,-0.29100213985590956,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,,0,1,0.0
0,1.3605342901560258,1.2400518205854028,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,,0,0,1.0
0,-1.277040579808332,-1.4798010573044011,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,1.1170658406208545,-0.17030350150578458,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,,0,1,0.0
0,0.5895508666279828,1.137540648288036,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,,1,0,0.0
1,-1.1958844299632747,0.17691175950142443,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,1,0,0.0
1,-0.10027640705500306,-0.48114383040747644,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,,0,0,0.0
1,-0.5872133061253461,0.661359718906721,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,,1,0,0.0
1,1.5634246647686687,1.3838981430026749,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,,1,0,0.0
1,-0.9524159804281033,-1.491374899337975,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,1.0
0,1.1170658406208545,-0.8382795274434627,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,,0,0,0.0
0,-0.2220106318225888,-1.4665738092660314,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
0,-1.2364625048858033,-1.4731874332852164,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,-0.34374485659017456,0.3124910518947158,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,,0,0,0.0
1,-0.790103680737989,0.3091842398851231,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,,1,0,0.0
0,0.5083947167829257,0.2943035858419569,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,,0,0,1.0
0,1.6040027396911973,-1.3326479228775365,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,0.0
0,1.1170658406208545,1.2830403767101046,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,,0,0,0.0
0,-0.6683694559704032,-1.4665738092660314,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,1.0
0,-1.2364625048858033,-1.187148194455468,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0.0
0,-1.277040579808332,-0.32241685394703784,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,1,0.0
0,1.52284658984614,0.6563995008923321,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,,0,0,0.0
1,0.9953316158532686,0.9523591757508579,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,,1,0,0.0
0,0.8330193161631543,1.0846316561345566,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,,0,0,0.0
0,0.8735973910856829,0.023145001055375005,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,,0,0,1.0
0,0.9141754660082114,0.9854272958467827,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,,1,0,0.0
0,1.2793781403109687,0.7142687110602003,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,,0,0,1.0
1,-0.2220106318225888,0.6249847868012036,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,,1,0,0.0
0,0.183770117402697,-0.32737707196142674,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,,0,1,0.0
0,1.0359096907757972,-1.4764942452948089,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,1.0
1,-1.0335721302731604,-2.683011772356742e-06,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,,1,0,0.0
0,0.7518631663180971,0.3786272920865652,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,,0,0,0.0
0,1.4822685149236117,0.47121802835515414,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,,0,0,1.0
0,0.8735973910856829,-1.469880621275624,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,,0,1,0.0
0,0.6301289415505114,-1.4864146813235863,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
0,-0.9524159804281033,0.3521727960098251,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,1,0,0.0
0,-0.7089475308929317,0.9606262057748391,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,,0,0,1.0
0,1.6040027396911973,1.4797956912808565,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,,0,0,1.0
1,-1.277040579808332,0.15541748143907366,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,1,0,0.0
0,-1.277040579808332,-1.47153402728042,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,1.441690440001083,-1.3128070508199818,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,0.0
1,0.14319204248016842,0.3290251119426782,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,0.0
0,-0.2220106318225888,-0.29100213985590956,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,,0,1,0.0
1,-1.2364625048858033,-1.3392615468967215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,0.0
0,0.6301289415505114,1.0614839720674092,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,,1,0,0.0
0,-0.9524159804281033,0.16864472947744327,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,0.6301289415505114,0.33729214196665935,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,,1,0,0.0
1,-0.790103680737989,0.8448877854391028,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,,1,0,0.0
1,-1.2364625048858033,-0.6944332050261903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0
0,-1.2364625048858033,-1.527749831443492,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0.0
0,-0.5872133061253461,-1.3177672688343705,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
0,0.14319204248016842,0.47121802835515414,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,,0,0,1.0
0,0.8330193161631543,0.3025706158659381,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,,0,0,0.0
0,-1.277040579808332,-0.5092517324890125,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0.0
0,-0.26258870674511736,0.6216779747916114,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0,0.0
0,-0.2220106318225888,-1.4764942452948089,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0.0
0,-0.5466352312028174,-0.529092604546567,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,,0,0,0.0
0,0.8330193161631543,1.1127395582160924,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,,0,1,0.0
1,1.3605342901560258,1.696391877909163,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,,1,0,0.0
0,-0.14085448197753164,-1.1358926083067846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,1,0,0.0
0,-0.8306817556605175,-1.4731874332852164,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
1,1.5634246647686687,-0.6150697167959712,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,,0,0,1.0
0,1.3605342901560258,-1.4682272152708278,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
1,-0.8712598305830461,0.17360494749183214,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,1,0,0.0
0,-0.30316678166764593,-0.9887394738799201,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,,0,0,0.0
0,-1.277040579808332,-0.49767789045543875,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,0.0
1,-1.277040579808332,-0.5092517324890125,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,,1,0,0.0
0,-1.277040579808332,0.15707088744386982,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0.0
0,0.8330193161631543,1.1425008663024248,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,,0,1,0.0
0,1.4011123650785544,1.4864093153000415,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,,0,0,1.0
0,0.9953316158532686,0.7258425530937742,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,,1,0,0.0
0,-1.277040579808332,-0.6580582729206734,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,0.0
0,0.06203589263511127,0.08928124124722434,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,,0,0,1.0
0,-1.0335721302731604,0.7225357410841814,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,,1,0,0.0
0,-0.8306817556605175,0.667973342925906,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,,0,0,1.0
